Words, Word Count
amidst, 4
gainsaid, 2
spakest, 1
nutbrown, 1
enchanged, 1
mountains, 18
plunge, 1
deathdealing, 1
raisins, 1
glamour, 1
cloth, 19
crank, 1
reassurance, 1
filed, 1
upright, 4
allotted, 1
raising, 15
motive, 1
fortyfirst, 1
apricot, 1
feasting, 1
fied, 1
pitieth, 1
called, 80
bell, 1
freak, 1
stick, 13
dismay, 2
allayed, 1
panegyric, 1
warning, 8
darkhaired, 1
rally, 1
sandalwood, 5
lemon, 1
kamar, 5
evils, 3
endurance, 2
peace, 52
backs, 2
saffron, 6
nick, 1
purposest, 1
seething, 3
paralytic, 2
ornamented, 1
income, 2
mock, 1
nice, 1
perusal, 1
postern, 6
mustard, 2
smitten, 1
breasts, 6
helping, 1
barren, 1
meaning, 8
garbed, 1
rightful, 1
happier, 1
reproached, 3
vice, 1
impatient, 2
departs, 1
depilatory, 2
weights, 2
broad, 11
buffalo, 3
scroll, 6
weighty, 4
once, 122
gabardine, 2
issued, 13
freedest, 1
lowland, 1
cookshop, 5
dispel, 4
gang, 2
winds, 11
loyalty, 1
cupboards, 1
sheass, 1
disposal, 2
fenced, 2
floss, 1
obstinate, 2
stable, 2
breach, 2
rosecolor, 1
abode, 68
wished, 18
ladle, 1
harkye, 1
talons, 1
cemeteries, 2
wishes, 8
forswearer, 2
drinking, 37
harlot, 2
posture, 3
besit, 1
decked, 2
notes, 1
deals, 1
tenderness, 1
dealt, 9
melodies, 2
bathed, 6
friendliness, 1
noted, 13
concluded, 2
toils, 3
smaller, 6
sentest, 1
goodies, 1
folds, 1
malice, 7
perched, 4
chemised, 1
traveling, 6
reunion, 4
gatekeepers, 1
abominable, 5
buffeted, 6
folk, 141
idlers, 1
districts, 1
tarragon, 1
sueth, 2
madinatalsin, 1
waiting, 12
twobow, 1
capital, 28
wellbred, 1
slayeth, 1
chose, 8
degree, 13
cubits, 8
sough, 1
fishermans, 3
youngest, 5
desired, 6
explore, 2
oars, 2
separation, 9
coverlet, 4
settling, 2
frolicsome, 2
froing, 1
distressed, 2
pickle, 1
larger, 6
shades, 1
leaving, 45
blamers, 1
rattan, 3
maridin, 1
armpit, 1
requite, 15
shaded, 1
chaste, 4
apple, 15
scales, 15
egypt, 17
shoved, 1
messengers, 6
scaled, 2
hippodrome, 1
rede, 9
lodging, 10
apply, 4
ape, 50
jinnmad, 4
fed, 12
fee, 1
from, 912
figure, 10
iced, 1
manifested, 1
abideth, 3
few, 15
refuge, 12
weeping, 68
bitterly, 4
eagles, 2
fez, 2
sort, 5
maghrib, 1
clever, 5
earthern, 1
ifrits, 10
inclined, 4
rarest, 1
heir, 2
saood, 1
sore, 70
nauroz, 1
parrots, 1
recount, 5
women, 52
annoy, 7
highborn, 2
panted, 1
getting, 5
anywhere, 1
accrued, 1
performed, 4
scapegrace, 6
stouterhearted, 1
thirsty, 3
calculation, 1
flaring, 1
anemone, 2
tad, 1
villain, 10
heaving, 1
condescend, 1
something, 22
locking, 6
counterfeit, 2
sir, 88
sip, 5
sit, 59
six, 5
roughness, 1
traders, 4
camels, 14
dismissing, 2
instead, 6
struggled, 1
astrologers, 4
sin, 9
housemaster, 4
ceasing, 3
cupboard, 1
attend, 3
churls, 1
hazard, 2
wellprotected, 1
abuse, 2
crusted, 1
barricaded, 1
requiteth, 1
readiness, 5
sillier, 1
light, 52
budge, 2
underteeth, 1
supplication, 3
improvised, 1
crawling, 2
necklace, 1
sweetens, 1
twill, 9
beauties, 6
stamped, 2
cousinwife, 1
devising, 2
damsel, 52
sufyan, 1
sindbad, 46
whilst, 126
dearest, 2
looks, 2
quake, 2
obeisance, 4
superior, 1
shouldest, 2
briefness, 1
wretchs, 1
ships, 20
waxeth, 3
restrain, 1
choose, 7
turban, 30
travelers, 8
seeth, 4
covered, 33
crowds, 1
sunlike, 1
eastward, 1
adornment, 4
distress, 9
richness, 2
trenchant, 1
flour, 2
practice, 4
syntheism, 1
flew, 40
shovelshaped, 1
resolve, 3
emerald, 1
flea, 1
flee, 3
fled, 29
successor, 1
worlds, 9
speaks, 1
wherethrough, 2
respiteth, 1
tihamah, 1
eased, 4
feast, 6
mirthful, 2
trimmed, 2
tray, 19
goldandsilver, 1
kazis, 6
sovran, 1
related, 35
heapest, 1
forenoon, 2
doubled, 1
our, 336
proclaim, 1
shearing, 1
out, 546
dragomans, 1
honorably, 6
vehement, 1
sufficed, 6
disappear, 1
honorable, 1
frankness, 1
dive, 2
despairing, 1
emolument, 1
disclose, 7
invader, 1
losest, 1
demanding, 1
tenement, 1
saucers, 2
yore, 8
notably, 1
beknown, 1
repairing, 14
comrade, 18
overtake, 2
curlews, 1
erewhile, 2
barbarity, 1
hence, 12
biting, 1
alraydaniyah, 1
sew, 6
undid, 1
walling, 1
delicately, 1
hitherto, 4
bonnet, 1
twas, 27
suiteth, 3
unwashed, 1
unknown, 2
barmecide, 7
wagging, 1
their, 478
charging, 1
concerneth, 9
boil, 4
shell, 3
shelf, 1
doomed, 1
shallow, 2
sleights, 1
regards, 24
mules, 17
astounded, 5
dispelling, 1
summoning, 4
riches, 7
richer, 3
swooned, 7
rarity, 2
souterrain, 9
chattered, 1
wilds, 1
poordevil, 1
crucify, 2
tracts, 2
laughingstock, 1
outwardly, 1
violets, 1
fowl, 4
pawest, 1
sincerity, 1
muezzin, 2
ringed, 1
pallor, 1
clove, 4
afraid, 3
scone, 3
bough, 3
admittance, 1
roum, 1
which, 764
beweeping, 1
divert, 13
divers, 4
perfumespraying, 1
medicaments, 1
comest, 8
clash, 1
ruthful, 1
caftan, 1
who, 777
wealthand, 1
harmful, 1
fortieth, 4
alarmed, 2
why, 39
deny, 4
camest, 14
saddest, 3
neighboring, 2
mishaps, 4
upraising, 1
looked, 102
landsman, 8
returnest, 2
coalblack, 2
swarming, 4
ho, 25
fullpacked, 1
questionest, 1
chances, 4
agreed, 12
tidings, 24
chapters, 1
purely, 1
evilminded, 1
rejecting, 1
betake, 4
utter, 7
fear, 105
feat, 5
pleased, 34
chanced, 21
nearer, 5
highest, 12
perfumers, 2
methinketh, 2
combs, 1
perfumery, 1
tribulation, 1
studded, 6
thousands, 2
ishak, 1
vigor, 1
watching, 7
enthroned, 2
ones, 10
words, 220
chips, 3
mouthful, 10
bellies, 2
beryls, 1
married, 28
vied, 1
affluent, 1
bannock, 2
artificers, 1
compliment, 1
ascertain, 1
ministered, 1
embolden, 2
generations, 2
view, 9
shedding, 5
ogre, 2
acquired, 2
admonition, 1
geomancy, 1
violet, 3
despoiled, 2
righteously, 1
cold, 8
closer, 1
congealeth, 3
closet, 21
monstrous, 2
wagers, 2
favor, 57
welled, 2
closed, 20
crude, 3
limit, 1
besmeared, 1
shahryar, 34
daintiest, 4
bought, 41
brewing, 1
weighing, 2
ginger, 1
opening, 22
joy, 126
alhasa, 2
job, 2
spoil, 4
swift, 1
topers, 1
showering, 2
commands, 4
pecketh, 1
waisted, 1
toilsome, 1
grain, 10
runneth, 2
canopy, 3
safely, 5
grounds, 4
torments, 2
wall, 16
openhanded, 1
narrower, 1
wali, 13
walk, 18
worldly, 5
toing, 1
respect, 17
withdrawn, 2
trays, 9
unclean, 1
provinces, 2
ladled, 3
decent, 1
boatman, 1
ladles, 1
hindi, 1
butchers, 1
lockedup, 1
bedded, 1
painted, 3
sufficient, 4
thrusting, 1
allgiving, 1
aforetime, 12
aladdins, 47
repetition, 2
present, 62
kerchief, 16
wily, 1
unlike, 1
wilt, 125
aloe, 3
addeth, 1
will, 671
readier, 1
gloomed, 1
rajmus, 1
ringing, 1
bowels, 3
thus, 111
mammys, 1
rooster, 1
oerbowled, 1
bystanders, 3
draining, 1
lonely, 1
kilabah, 2
whore, 5
brandished, 1
education, 2
perhaps, 5
amiddlemost, 7
cross, 9
unite, 3
largess, 18
unity, 2
merciful, 4
largest, 1
gets, 1
grandeur, 5
lucent, 1
clamors, 1
succulent, 1
elbows, 7
slave, 210
conceived, 5
munkar, 2
beast, 17
collar, 6
allcompassionate, 1
summerhouse, 1
possesseth, 1
approve, 1
enamored, 2
stablish, 3
fighting, 2
contumacious, 1
scruples, 2
undertaken, 2
bending, 1
excessive, 3
cried, 200
heavily, 1
quarterstaff, 2
half, 26
affright, 11
crier, 14
advowtry, 1
batteries, 1
fishing, 10
honoreth, 1
druggists, 1
happiness, 10
smite, 5
console, 6
supply, 8
sky, 7
covetise, 1
hastening, 2
book, 8
usage, 3
stinteth, 1
jars, 23
adsum, 5
lineage, 1
boon, 21
provisions, 2
strave, 2
famine, 4
execute, 1
towelry, 1
assert, 1
know, 179
fearsome, 1
press, 3
hollow, 1
losel, 1
feigned, 1
hosts, 1
counsellors, 1
starred, 1
wonders, 9
virginity, 5
exceed, 1
because, 57
mounteth, 1
tumble, 1
collers, 1
scared, 1
afrikiyah, 1
demeanor, 2
growth, 7
kinds, 18
empire, 1
neglecting, 1
leaden, 3
leaf, 5
lead, 14
severance, 13
lean, 4
mines, 2
philosopher, 1
leap, 2
bosses, 1
patiently, 5
miauled, 1
leader, 2
beverage, 1
poets, 5
ungraciously, 1
murderer, 9
obey, 40
apostolic, 1
murdered, 8
conveyed, 1
uncomeliness, 1
signify, 1
mite, 1
paste, 2
throne, 27
pike, 1
throng, 3
threats, 4
rare, 17
carried, 93
untasted, 1
saddle, 13
column, 1
universe, 8
urged, 5
carries, 1
swear, 12
sighting, 4
dreamest, 1
unbelievers, 2
provisioneress, 2
owl, 1
gladsome, 4
own, 171
polished, 3
owh, 2
wilderness, 3
lavlas, 1
promise, 12
brush, 1
lawful, 9
gape, 1
captains, 8
intention, 3
dropping, 3
powdered, 1
breeding, 4
throttled, 1
uncontrollable, 1
appointing, 2
tinged, 1
bitches, 13
wight, 16
assain, 5
made, 332
whether, 10
comersout, 1
imbroglios, 1
distract, 1
record, 2
below, 8
exaltest, 1
ruling, 4
infants, 1
stirring, 2
karkadan, 1
bewail, 1
eagerness, 1
humbling, 1
inadequate, 1
gnawing, 1
marquetry, 1
goodness, 4
trotting, 2
naming, 4
limb, 5
goldsmiths, 4
gobbets, 1
boot, 5
other, 236
branch, 11
repute, 1
importuned, 1
conclusion, 4
lance, 2
salaamed, 5
risked, 1
superintendant, 2
earthly, 1
captivewise, 1
perfections, 1
swalloweth, 2
coupling, 1
ranks, 3
unbridle, 1
jewel, 4
emery, 1
volumes, 4
sleeves, 4
architect, 1
pods, 1
wroughtest, 1
representative, 1
