"","caseid","state","age","gender","citizen","marital_stat","veteran","active_armedforces","emp_status","multi_jobs","work_class","retired","fulltime_emp","hours_worked","fam_income","household_size","household_kids","household_child","phys_challenge","travel","phone","volunteer","religion","sports","social","food","gov_civic","household","pro_services","purchasing","education","work","care_nonhousehold","care_household","household_chores","personal_care","sleep","groom","health_related","eating","class","homework","socializing"
"4182","20120403122212","Kansas",58,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$100,000 to $149,999",2,0,"No","No difficulty",105,5,60,0,100,270,120,0,0,10,0,0,0,45,0,245,480,395,85,0,120,0,0,225
"4183","20120403122213","Idaho",17,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Without pay","No answer","Part time",20,"$40,000 to $49,999",5,2,"Yes","No difficulty",52,0,0,0,0,93,13,0,0,0,0,652,0,0,0,0,630,390,240,0,13,337,90,0
"4184","20120403122218","New York",71,"Male","Native, born abroad","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",40,"$35,000 to $39,999",2,0,"No","No difficulty",145,0,0,0,0,175,40,0,0,0,15,0,410,0,0,30,610,540,70,0,40,0,0,0
"4185","20120403122219","Kansas",65,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$12,500 to $14,999",2,0,"No","No difficulty",105,0,0,0,0,195,65,0,0,0,75,0,0,0,0,430,570,540,30,0,65,0,0,0
"4186","20120403122223","Kansas",71,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$30,000 to $34,999",2,0,"No","No difficulty",95,0,0,150,60,215,80,0,0,0,95,0,0,0,0,45,700,565,135,0,80,0,0,65
"4187","20120403122227","New York",55,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$10,000 to $12,499",1,0,"No","No difficulty",150,0,0,0,0,450,65,0,0,160,25,0,0,0,0,0,590,570,20,0,65,0,0,0
"4188","20120403122233","Indiana",80,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$35,000 to $39,999",2,0,"No","No difficulty",75,0,130,120,0,345,105,0,0,0,0,0,0,0,0,20,645,555,90,0,105,0,0,35
"4189","20120403122243","Utah",38,"Male","Native, Born in USA","Separated","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$30,000 to $34,999",1,0,"No","No difficulty",60,0,0,0,60,149,30,0,0,0,0,0,0,540,0,1,600,600,0,0,30,0,0,0
"4190","20120403122244","Montana",57,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",36,"$25,000 to $29,999",1,0,"No","No difficulty",130,15,0,0,0,500,50,0,0,0,15,0,15,0,0,45,670,660,10,0,50,0,0,150
"4191","20120403122245","Colorado",68,"Male","Native, Born in USA","Never married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$40,000 to $49,999",1,0,"No","No difficulty",180,0,0,0,0,120,180,0,0,0,0,0,0,0,0,360,600,600,0,0,180,0,0,120
"4192","20120403122246","Arizona",44,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$40,000 to $49,999",5,1,"Yes","No difficulty",72,0,0,157,0,205,45,0,0,0,20,0,0,0,91,180,660,515,145,0,45,0,0,92
"4193","20120403122247","New York",48,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Part time",25,"$75,000 to $99,999",4,0,"No","No difficulty",56,0,0,0,0,325,40,0,0,0,0,0,380,4,30,170,435,420,15,0,40,0,0,0
"4194","20120403122248","California",58,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$20,000 to $24,999",6,2,"Yes","No difficulty",0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,240,300,300,0,0,0,0,0,0
"4195","20120403122251","California",59,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",2,0,"No","No difficulty",85,0,0,0,15,225,105,0,0,0,0,0,425,0,0,10,575,510,65,0,105,0,0,45
"4196","20120403122252","California",85,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$150,000 and over",4,0,"No","No difficulty",0,0,0,0,0,345,60,0,0,0,0,0,0,0,360,135,540,540,0,0,60,0,0,0
"4197","20120403122253","Illinois",41,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, federal","No answer","Part time",25,"$30,000 to $34,999",4,2,"Yes","No difficulty",65,0,0,0,0,370,80,0,0,0,20,0,0,0,210,45,650,630,20,0,80,0,0,65
"4198","20120403122255","Pennsylvania",65,"Male","Native, Born in USA","Widowed","Non-Veteran","No","Employed","Yes","Self-employed, incorporated","No answer","Part time",24,"$35,000 to $39,999",1,0,"No","No difficulty",90,0,0,0,0,280,135,0,0,0,0,0,450,20,0,90,375,375,0,0,135,0,0,130
"4199","20120403122256","California",19,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$60,000 to $74,999",4,1,"Yes","No difficulty",40,0,0,0,0,170,60,0,0,0,0,0,0,0,0,20,630,570,60,0,60,0,0,0
"4200","20120403122259","Washington",51,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",1,0,"No","No difficulty",15,0,0,0,0,430,22,0,0,0,0,0,0,0,0,140,650,650,0,0,22,0,0,0
"4201","20120403122266","New Jersey",46,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",4,2,"Yes","No difficulty",115,0,0,0,0,183,85,0,0,0,0,0,465,0,0,110,480,435,45,0,85,0,0,95
"4202","20120403122268","Texas",53,"Male","Native, Born in USA","Widowed","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",1,0,"No","No difficulty",30,0,0,0,0,235,20,0,0,0,30,0,0,0,0,345,600,600,0,0,20,0,0,0
"4203","20120403122273","California",59,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$150,000 and over",3,1,"Yes","No difficulty",116,0,0,0,30,330,75,0,0,0,216,0,0,0,0,65,540,500,40,0,75,0,0,0
"4204","20120403122277","Nevada",24,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$30,000 to $34,999",3,0,"No","No difficulty",40,0,0,0,0,345,120,0,0,0,0,0,435,0,0,10,490,480,10,0,120,0,0,0
"4205","20120403122279","California",51,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",50,"$7,500 to $9,999",2,0,"No","No difficulty",60,0,0,0,0,80,0,0,0,0,0,0,750,0,0,60,490,420,70,0,0,0,0,0
"4206","20120403122282","Ohio",35,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",55,"$40,000 to $49,999",3,1,"Yes","No difficulty",165,0,0,0,300,150,90,0,0,0,60,0,0,0,0,45,570,390,180,0,90,0,0,30
"4207","20120403122283","New York",65,"Male","Foreign born, US citizen","Divored","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",37,"$100,000 to $149,999",1,0,"No","No difficulty",30,75,0,55,0,0,20,0,0,180,0,0,480,0,0,60,540,450,90,0,20,0,0,0
"4208","20120403122287","Washington",59,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$50,000 to $59,999",2,0,"No","No difficulty",50,0,0,0,20,223,50,0,0,0,90,0,0,0,0,307,580,540,40,0,50,0,0,60
"4209","20120403122288","California",44,"Female","Native, Born in USA","Separated","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$60,000 to $74,999",2,1,"Yes","No difficulty",35,0,0,90,30,290,185,0,0,0,0,0,0,0,0,247,563,488,75,0,185,0,0,0
"4210","20120403122289","Iowa",68,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$50,000 to $59,999",1,0,"No","No difficulty",0,0,0,0,60,555,75,0,0,0,0,0,0,0,0,210,540,510,30,0,75,0,0,0
"4211","20120403122298","Colorado",31,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$20,000 to $24,999",3,1,"Yes","Has difficulty",75,90,0,0,270,240,105,0,0,0,0,0,0,0,150,15,495,480,15,0,105,0,0,150
"4212","20120403122300","New York",25,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",1,0,"No","No difficulty",90,0,0,0,0,520,230,0,0,0,180,0,0,0,0,0,420,420,0,0,230,0,0,0
"4213","20120403122303","Connecticut",44,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",60,"$150,000 and over",4,2,"Yes","No difficulty",20,0,0,0,0,435,50,0,0,0,30,0,60,0,0,255,480,480,0,0,50,0,0,90
"4214","20120403122314","Louisiana",53,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$150,000 and over",2,0,"No","No difficulty",40,0,0,0,0,275,30,0,0,0,15,0,525,0,0,60,495,315,180,0,30,0,0,0
"4215","20120403122315","Indiana",85,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$20,000 to $24,999",2,0,"No","Has difficulty",0,20,0,195,0,565,90,0,0,0,0,0,0,0,2,95,473,443,30,0,90,0,0,0
"4216","20120403122321","Oregon",58,"Male","Native, Born in USA","Divored","Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",30,"$25,000 to $29,999",3,0,"No","No difficulty",0,0,0,0,0,815,0,0,0,0,0,0,30,0,0,25,570,570,0,0,0,0,0,0
"4217","20120403122327","Alabama",55,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"Less than $5,000",1,0,"No","Has difficulty",95,0,0,92,0,902,15,0,0,0,1,0,0,0,0,4,331,329,2,0,15,0,0,10
"4218","20120403122328","Kentucky",61,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",2,0,"No","No difficulty",90,0,0,0,0,120,150,0,0,0,0,0,580,0,0,10,490,480,10,0,150,0,0,15
"4219","20120403122329","California",61,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",15,"$60,000 to $74,999",7,2,"Yes","No difficulty",129,0,0,0,0,150,90,0,0,0,90,0,0,0,103,215,603,543,60,0,90,0,0,0
"4220","20120403122334","New York",75,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Part time",6,"$150,000 and over",2,0,"No","No difficulty",130,0,0,0,60,170,120,0,0,0,0,0,265,0,0,220,475,385,90,0,120,0,0,60
"4221","20120403122335","Kentucky",76,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$20,000 to $24,999",1,0,"No","No difficulty",0,90,0,0,0,270,60,0,0,0,0,0,0,0,0,240,780,570,210,0,60,0,0,0
"4222","20120403122342","Ohio",43,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Part time",25,"$30,000 to $34,999",5,4,"Yes","No difficulty",41,0,0,0,0,60,75,0,0,0,45,0,280,0,149,250,540,465,75,0,75,0,0,0
"4223","20120403122347","New York",47,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",35,"$150,000 and over",4,2,"Yes","No difficulty",0,0,0,0,0,600,60,0,0,0,0,0,0,0,180,0,600,600,0,0,60,0,0,0
"4224","20120403122354","Texas",31,"Female","Native, Born in USA","Never married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"Less than $5,000",5,4,"Yes","No difficulty",190,0,0,0,0,325,70,0,0,0,110,0,0,0,30,45,670,660,10,0,70,0,0,230
"4225","20120403122355","California",66,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$30,000 to $34,999",3,1,"Yes","No difficulty",105,0,0,0,30,599,15,0,0,0,30,0,0,0,0,0,661,630,30,1,15,0,0,24
"4226","20120403122357","Illinois",35,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",3,1,"Yes","No difficulty",20,0,0,0,0,285,150,0,0,2,0,0,0,0,328,75,570,510,60,0,150,0,0,90
"4227","20120403122364","Washington",37,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$75,000 to $99,999",4,2,"Yes","No difficulty",29,0,151,0,0,390,80,0,0,0,45,0,0,0,220,105,375,360,15,0,80,0,0,120
"4228","20120403122367","Florida",60,"Male","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$15,000 to $19,999",1,0,"No","No difficulty",30,0,0,0,0,560,30,0,0,25,25,0,0,0,0,112,658,641,13,4,30,0,0,0
"4229","20120403122370","Wisconsin",28,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",12,"$50,000 to $59,999",3,1,"Yes","No difficulty",40,0,0,75,30,55,55,0,0,0,0,0,0,0,240,150,795,760,35,0,55,0,0,0
"4230","20120403122372","Missori",73,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$50,000 to $59,999",2,0,"No","Has difficulty",0,0,0,165,30,360,135,0,0,0,0,0,0,0,30,270,450,420,30,0,135,0,0,0
"4231","20120403122374","Florida",26,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$60,000 to $74,999",4,2,"Yes","No difficulty",40,0,0,0,0,210,30,0,0,0,0,0,575,0,0,0,585,585,0,0,30,0,0,195
"4232","20120403122378","Wisconsin",77,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",35,"$25,000 to $29,999",1,0,"No","No difficulty",77,0,0,0,30,310,30,0,0,3,80,0,325,0,0,30,555,510,45,0,30,0,0,0
"4233","20120403122379","Maryland",28,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$75,000 to $99,999",1,0,"No","No difficulty",131,15,0,0,0,607,20,0,0,0,2,0,0,0,0,95,570,525,45,0,20,0,0,345
"4234","20120403122380","Illinois",17,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$15,000 to $19,999",5,3,"Yes","No difficulty",115,0,0,115,115,90,85,0,0,0,0,0,0,15,0,0,905,840,65,0,85,0,0,60
"4235","20120403122386","Colorado",26,"Male","Native, Born in USA","Never married","Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"Less than $5,000",4,2,"Yes","No difficulty",0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,750,540,540,0,0,150,0,0,0
"4236","20120403122387","Virginia",45,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$10,000 to $12,499",3,0,"No","No difficulty",0,0,0,0,0,235,40,0,0,0,0,410,0,0,0,0,755,510,5,240,40,0,410,0
"4237","20120403122389","Illinois",59,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$75,000 to $99,999",2,0,"No","No difficulty",107,15,0,0,0,116,15,0,0,0,30,0,505,0,0,92,560,480,80,0,15,0,0,39
"4238","20120403122390","California",54,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",3,1,"Yes","No difficulty",80,0,0,0,0,155,35,0,0,0,30,0,541,72,7,90,430,390,40,0,35,0,0,30
"4239","20120403122407","Washington",47,"Male","Native, Born in USA","Separated","Non-Veteran","No","Employed","Yes","Government, local","No answer","Full time",50,"$100,000 to $149,999",4,1,"Yes","No difficulty",16,0,0,0,60,389,80,0,0,0,45,0,0,0,0,205,645,630,15,0,80,0,0,120
"4240","20120403122408","Ohio",56,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$40,000 to $49,999",2,0,"No","No difficulty",30,0,60,0,0,165,180,0,0,0,0,0,0,120,0,420,465,465,0,0,180,0,0,165
"4241","20120403122410","North Carolina",50,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",30,"Less than $5,000",3,0,"No","No difficulty",30,0,0,0,0,260,45,0,0,0,45,0,0,0,0,235,765,765,0,0,45,0,0,0
"4242","20120403122416","North Carolina",42,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$150,000 and over",4,2,"Yes","No difficulty",122,0,30,0,0,426,60,0,0,0,0,0,0,10,132,160,500,500,0,0,60,0,0,321
"4243","20120403122419","Idaho",76,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$10,000 to $12,499",2,0,"No","Has difficulty",40,0,0,0,0,200,60,0,0,0,30,0,0,0,0,165,855,630,90,135,60,0,0,75
"4244","20120403122422","Virginia",37,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",4,2,"Yes","No difficulty",100,0,0,0,60,90,75,0,0,0,0,0,550,0,80,80,405,405,0,0,75,0,0,0
"4245","20120403122426","New York",63,"Female","Foreign born, not US citizen","Divored","Non-Veteran","No","Employed","Yes","Government, local","No answer","Full time",55,"$30,000 to $34,999",1,0,"No","No difficulty",90,0,0,0,0,45,45,0,0,0,0,0,900,0,0,0,360,270,90,0,45,0,0,0
"4246","20120403122428","North Carolina",80,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$10,000 to $12,499",1,0,"No","No difficulty",85,0,0,25,0,505,60,0,0,0,0,0,0,0,0,155,610,600,10,0,60,0,0,15
"4247","20120403122430","New York",35,"Male","Native, born abroad","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",4,2,"Yes","No difficulty",20,0,0,0,0,260,100,0,0,0,0,0,0,0,0,610,450,450,0,0,100,0,0,0
